chat_id,channel_identifier,condition,message,sender_id,receiver_id,session_time,segment
GSL_G.3_main_1,36958,explore,it was orgochem it was rough how are your classes going,382504,921274,15.512966666666667,middle
GSL_G.3_main_1,36959,explore,WHAT ABOUT YOU,963934,382504,15.551666666666666,middle
GSL_G.3_main_1,36960,explore,my schedule is so weird next semester,119108,272262,15.56575,middle
GSL_G.3_main_1,36961,explore,:)),176865,13560,15.568516666666667,middle
GSL_G.3_main_1,36962,explore,That's brutal,869923,921274,15.599433333333334,middle
GSL_G.3_main_1,36963,explore,thank gods,13560,963934,15.62855,middle
GSL_G.3_main_1,36964,explore,Gilmore girls :),925154,13560,15.64295,middle
GSL_G.3_main_1,36965,explore,i am a 4th year!,963934,925154,15.68005,middle
GSL_G.3_main_1,36966,explore,i dont have any tuesday or thursday classes,119108,272262,15.6834,middle
GSL_G.3_main_1,36967,explore,I had all my midterms this week,869923,921274,15.691466666666667,middle
GSL_G.3_main_1,36968,explore,baltimore!,921274,13560,15.697133333333333,middle
GSL_G.3_main_1,36969,explore,what type of music do you listen to ?,176865,13560,15.723833333333333,middle
GSL_G.3_main_1,36970,explore,anyone who makes alfredo for themselves is lowkey sus,13560,963934,15.753716666666667,middle
GSL_G.3_main_1,36971,explore,a seasoned veteran,963934,925154,15.78445,middle
GSL_G.3_main_1,36972,explore,yep,921274,925154,15.801666666666666,middle
GSL_G.3_main_1,36973,explore,YEYESYESYEYS,176865,382504,15.831966666666666,middle
GSL_G.3_main_1,36974,explore,haha,119108,176865,15.884683333333333,middle
GSL_G.3_main_1,36975,explore,i am!!,963934,869923,15.885,middle
GSL_G.3_main_1,36976,explore,are you first?,921274,925154,15.902116666666666,middle
GSL_G.3_main_1,36977,explore,*chefs kiss,382504,963934,15.90695,middle
GSL_G.3_main_1,36978,explore,Have you seen it?,925154,13560,15.91285,middle
GSL_G.3_main_1,36979,explore,So I get somewhat of a break until finals,869923,921274,16.007616666666667,middle
GSL_G.3_main_1,36980,explore,Absolutely love it,176865,382504,16.061966666666667,middle
GSL_G.3_main_1,36981,explore,but will likely take gap years fiest,963934,869923,16.064333333333334,middle
GSL_G.3_main_1,36982,explore,tarintino is gass,382504,963934,16.07615,middle
GSL_G.3_main_1,36983,explore,first,963934,869923,16.09795,middle
GSL_G.3_main_1,36984,explore,thats rough,921274,382504,16.117166666666666,middle
GSL_G.3_main_1,36985,explore,i havent gotten around to the new album yet,119108,176865,16.1322,middle
GSL_G.3_main_1,36986,explore,ooo nice!,925154,119108,16.1417,middle
GSL_G.3_main_1,36987,explore,im also in orgo,921274,382504,16.1618,middle
GSL_G.3_main_1,36988,explore,it sucls,921274,382504,16.186333333333334,middle
GSL_G.3_main_1,36989,explore,oh,272262,119108,16.26115,middle
GSL_G.3_main_1,36990,explore,I have to wait till Tuesday to go home :(,925154,119108,16.315633333333334,middle
GSL_G.3_main_1,36991,explore,Hopefully you can still find time to relax over break despite the midterms,869923,921274,16.323933333333333,middle
GSL_G.3_main_1,36992,explore,it def a must listen,176865,119108,16.355,middle
GSL_G.3_main_1,36993,explore,What's up,869923,119108,16.407516666666666,middle
GSL_G.3_main_1,36994,explore,too busy working on papers,119108,176865,16.44621666666667,middle
GSL_G.3_main_1,36995,explore,thats weird,272262,119108,16.478466666666666,middle
GSL_G.3_main_1,36996,explore,some songs are a skip but most not,176865,119108,16.502383333333334,middle
GSL_G.3_main_1,36997,explore,oh thats so nice,921274,869923,16.536483333333333,middle
GSL_G.3_main_1,36998,explore,but good hhhh,272262,119108,16.544666666666668,middle
GSL_G.3_main_1,36999,explore,"it definitely varies, but as of late its been 80s. literally a week ago tho it was like flipturn, dominic fike, and like bob dylan",13560,176865,16.60325,middle
GSL_G.3_main_1,37000,explore,oh gotchu gotchu,176865,119108,16.6156,middle
GSL_G.3_main_1,37001,explore,"it is a world war II type movie by quentin taratino, where the end of world war II is different than it was in real life",963934,921274,16.6618,middle
GSL_G.3_main_1,37002,explore,whats urs?,13560,176865,16.70145,middle
GSL_G.3_main_1,37003,explore,Are you out-of-state?,869923,272262,16.738083333333332,middle
GSL_G.3_main_1,37004,explore,i so agree,963934,13560,16.77695,middle
GSL_G.3_main_1,37005,explore,ill have to spend some time on break listening to it then,119108,176865,16.784183333333335,middle
GSL_G.3_main_1,37006,explore,hopefully! I think it'll still be relaxing cause I wont have class,921274,869923,16.7926,middle
GSL_G.3_main_1,37007,explore,Me too!! except I have an exam the monday we get back :(,925154,176865,16.810933333333335,middle
GSL_G.3_main_1,37008,explore,damn thats so cool,13560,921274,16.872216666666667,middle
GSL_G.3_main_1,37009,explore,lacrosse!,963934,119108,16.873816666666666,middle
GSL_G.3_main_1,37010,explore,hey how's ur day going,119108,869923,16.975833333333334,middle
GSL_G.3_main_1,37011,explore,omg yes my music taste like shifts around so much,176865,13560,17.017666666666667,middle
GSL_G.3_main_1,37012,explore,thats what the sign was saying when i was heading up north on 64 they sent out a air quality alert out,382504,119108,17.02316666666667,middle
GSL_G.3_main_1,37013,explore,my roommate saw him in california,13560,921274,17.025616666666668,middle
GSL_G.3_main_1,37014,explore,so u can have four day holiday each week,272262,119108,17.080966666666665,middle
GSL_G.3_main_1,37015,explore,Yeah fr I haven't left since August,869923,382504,17.081366666666668,middle
GSL_G.3_main_1,37016,explore,Yess me too!,925154,869923,17.121933333333335,middle
GSL_G.3_main_1,37017,explore,were u able to get close at all?,13560,921274,17.148133333333334,middle
GSL_G.3_main_1,37018,explore,tho seperate,272262,119108,17.1539,middle
GSL_G.3_main_1,37019,explore,Glad to get out of cville for a bit,869923,382504,17.208183333333334,middle
GSL_G.3_main_1,37020,explore,it came out in 2020 and the movie acrtually comes out today! crazytown,963934,259141,17.242166666666666,middle
GSL_G.3_main_1,37021,explore,Very ready for break next week,925154,869923,17.254883333333332,middle
GSL_G.3_main_1,37022,explore,oh thats awesome,921274,13560,17.27015,middle
GSL_G.3_main_1,37023,explore,yeah its gonna be strange,119108,272262,17.282066666666665,middle
GSL_G.3_main_1,37024,explore,I was sorta in the middle,921274,13560,17.344383333333333,middle
GSL_G.3_main_1,37025,explore,yes,272262,869923,17.34936666666667,middle
GSL_G.3_main_1,37026,explore,about two weeks ago i was all like beegees frank sinatra yk unbreak my heart type beat,176865,13560,17.419,middle
GSL_G.3_main_1,37027,explore,Are you going home for break?,925154,869923,17.422933333333333,middle
GSL_G.3_main_1,37028,explore,it is a prequel to the original series,963934,259141,17.46645,middle
GSL_G.3_main_1,37029,explore,sounds cool,921274,963934,17.49315,middle
GSL_G.3_main_1,37030,explore,im not sure what im going to do on those days,119108,272262,17.537066666666668,middle
GSL_G.3_main_1,37031,explore,i'm from China,272262,869923,17.5567,middle
GSL_G.3_main_1,37032,explore,Hello,925154,272262,17.573066666666666,middle
GSL_G.3_main_1,37033,explore,"Yes, I am going home on Tuesday",869923,925154,17.598283333333335,middle
GSL_G.3_main_1,37034,explore,I AGREE,963934,382504,17.617516666666667,middle
GSL_G.3_main_1,37035,explore,Hello,925154,382504,17.64365,middle
GSL_G.3_main_1,37036,explore,I know i did not expect to learn all those solvents and everything to come together,382504,921274,17.644816666666667,middle
GSL_G.3_main_1,37037,explore,but right now i am in my clairo beabadoobee drake phase,176865,13560,17.6498,middle
GSL_G.3_main_1,37038,explore,omg yes thats such a good winter/fall show,13560,925154,17.659166666666668,middle
GSL_G.3_main_1,37039,explore,prob get work done hopefully,119108,272262,17.694916666666668,middle
GSL_G.3_main_1,37040,explore,Hihi,272262,925154,17.735133333333334,middle
GSL_G.3_main_1,37041,explore,oh cool; i read those way back in like..... jesus like 2015,259141,963934,17.767383333333335,middle
GSL_G.3_main_1,37042,explore,thats weird to think about,259141,963934,17.812833333333334,middle
GSL_G.3_main_1,37043,explore,"very excited for break, past few weeks have been so stressful",869923,925154,17.830966666666665,middle
GSL_G.3_main_1,37044,explore,omg and Britney spears,176865,13560,17.850966666666668,middle
GSL_G.3_main_1,37045,explore,how r u today,272262,925154,17.8592,middle
GSL_G.3_main_1,37046,explore,it is!,963934,921274,17.8753,middle
GSL_G.3_main_1,37047,explore,i havenet gotten through the whole thing yet bc rory lowkey got annoying a few seasons in but its so comforting,13560,925154,17.909633333333332,middle
GSL_G.3_main_1,37048,explore,how far in r u,13560,925154,18.00895,middle
GSL_G.3_main_1,37049,explore,same it is so weird,963934,259141,18.103633333333335,middle
GSL_G.3_main_1,37050,explore,Oh wow that's really cool,869923,272262,18.1625,middle
GSL_G.3_main_1,37051,explore,wait thats so awesome,119108,963934,18.255283333333335,middle
GSL_G.3_main_1,37052,explore,"yeahhhhh, but hey minoring in it so the classes werent a complete waste",13560,272262,18.288216666666667,middle
GSL_G.3_main_1,37053,explore,but honestly reading the new one takes me right back,963934,259141,18.312283333333333,middle
GSL_G.3_main_1,37054,explore,How are you liking the United States?,869923,272262,18.320916666666665,middle
GSL_G.3_main_1,37055,explore,thats nice,259141,963934,18.4333,middle
GSL_G.3_main_1,37056,explore,thank you!!,963934,119108,18.4477,middle
GSL_G.3_main_1,37057,explore,i dont like romcoms a lot but it was very good whats your second favorite,382504,176865,18.459116666666667,middle
GSL_G.3_main_1,37058,explore,do u play for the varsity team?,119108,963934,18.465733333333333,middle
GSL_G.3_main_1,37059,explore,I'm from Texas,869923,272262,18.470516666666665,middle
GSL_G.3_main_1,37060,explore,whats ur area of interest lol,13560,272262,18.496183333333335,middle
GSL_G.3_main_1,37061,explore,i do!,963934,119108,18.525033333333333,middle
GSL_G.3_main_1,37062,explore,oh yes,272262,119108,18.53205,middle
GSL_G.3_main_1,37063,explore,yea! I got like two tests as soon as I come home from break so really its more like 2 days of break lollll,176865,119108,18.56135,middle
GSL_G.3_main_1,37064,explore,i dont feel like i should be old enough for things to have happened a decade ago,259141,963934,18.6498,middle
GSL_G.3_main_1,37065,explore,thats messed up,259141,963934,18.6846,middle
GSL_G.3_main_1,37066,explore,my exam is after break,921274,382504,18.686333333333334,middle
GSL_G.3_main_1,37067,explore,damn,119108,963934,18.6879,middle
GSL_G.3_main_1,37068,explore,oo okay,13560,921274,18.709133333333334,middle
GSL_G.3_main_1,37069,explore,athletic af,119108,963934,18.743366666666667,middle
GSL_G.3_main_1,37070,explore,Oh wow that's cool,869923,963934,18.743583333333333,middle
GSL_G.3_main_1,37071,explore,u prob dont have time to do the work on other days,272262,119108,18.781766666666666,middle
GSL_G.3_main_1,37072,explore,i so agree,963934,259141,18.785633333333333,middle
GSL_G.3_main_1,37073,explore,i have a whole lot to do before that,921274,382504,18.819333333333333,middle
GSL_G.3_main_1,37074,explore,i love christmas so much,176865,963934,18.868,middle
GSL_G.3_main_1,37075,explore,i still feel like a freshman in high school,963934,259141,18.893133333333335,middle
GSL_G.3_main_1,37076,explore,Ikr! This is actually my second time watching it but I think I'm on the third season right now,925154,13560,18.897183333333334,middle
GSL_G.3_main_1,37077,explore,cuz too many classes right?,272262,119108,18.919066666666666,middle
GSL_G.3_main_1,37078,explore,i feel like the big type of concerts he puts on r kinda overwhelming but def a good time,13560,921274,18.929466666666666,middle
GSL_G.3_main_1,37079,explore,A lot of my friends are pre-med,869923,963934,18.962566666666667,middle
GSL_G.3_main_1,37080,explore,that s harsh,119108,176865,18.96935,middle
GSL_G.3_main_1,37081,explore,thank you!,963934,869923,19.0211,middle
GSL_G.3_main_1,37082,explore,and yes I agree loll,925154,13560,19.054833333333335,middle
GSL_G.3_main_1,37083,explore,like the whole winter core,176865,963934,19.067516666666666,middle
GSL_G.3_main_1,37084,explore,oh really? that's neat! it is a struggl,963934,869923,19.205716666666667,middle
GSL_G.3_main_1,37085,explore,what professors r scheduling test righ tafter break?,119108,176865,19.2211,middle
GSL_G.3_main_1,37086,explore,music and christmas lights vibe yk?,176865,963934,19.224883333333334,middle
GSL_G.3_main_1,37087,explore,cville is beautiful but not for that long thomas jefferson should have made a second house somewhere else,382504,869923,19.317266666666665,middle
GSL_G.3_main_1,37088,explore,yeah i def get that,259141,963934,19.349,middle
GSL_G.3_main_1,37089,explore,woah thats some whiplash but i support haha,13560,176865,19.416483333333332,middle
GSL_G.3_main_1,37090,explore,yes,925154,921274,19.447983333333333,middle
GSL_G.3_main_1,37091,explore,absolutely,963934,176865,19.450316666666666,middle
GSL_G.3_main_1,37092,explore,i feel the same!!,963934,176865,19.510233333333332,middle
GSL_G.3_main_1,37093,explore,new clairo album is so good,13560,176865,19.535966666666667,middle
GSL_G.3_main_1,37094,explore,Yea for sure,869923,921274,19.584133333333334,middle
GSL_G.3_main_1,37095,explore,I prob will major in psyc and stat,272262,13560,19.597083333333334,middle
GSL_G.3_main_1,37096,explore,im at a point where i havent accepted that i was the previous age i turned by my birthday,259141,963934,19.607633333333332,middle
GSL_G.3_main_1,37097,explore,dont think i can release too much info but chem and cog,176865,119108,19.64695,middle
GSL_G.3_main_1,37098,explore,Wow!!,925154,963934,19.67445,middle
GSL_G.3_main_1,37099,explore,:?,176865,119108,19.67955,middle
GSL_G.3_main_1,37100,explore,crazy to have to be adulting,963934,259141,19.6938,middle
GSL_G.3_main_1,37101,explore,:/,176865,119108,19.706783333333334,middle
GSL_G.3_main_1,37102,explore,yeaaa,176865,119108,19.750883333333334,middle
GSL_G.3_main_1,37103,explore,omg me too,963934,259141,19.7565,middle
GSL_G.3_main_1,37104,explore,but i'm in first year so,272262,13560,19.75975,middle
GSL_G.3_main_1,37105,explore,yeah its pretty busy monday and wednesday,119108,272262,19.78001666666667,middle
GSL_G.3_main_1,37106,explore,that to britney is actually really funny to me,13560,176865,19.809916666666666,middle
GSL_G.3_main_1,37107,explore,"And can catch up on sleep, etc",869923,921274,19.809966666666668,middle
GSL_G.3_main_1,37108,explore,*This user has been found guilty of violating chat laws,382504,925154,19.877333333333333,middle
GSL_G.3_main_1,37109,explore,maybe things would change,272262,13560,19.956033333333334,middle
GSL_G.3_main_1,37110,explore,How do you like UVA? are you going to miss it or are you ready to leave,925154,963934,19.97735,middle
GSL_G.3_main_1,37111,explore,oh hey,382504,925154,20.076233333333334,late
GSL_G.3_main_1,37112,explore,Ha yeah I've heard all about it,869923,963934,20.08341666666667,late
GSL_G.3_main_1,37113,explore,yes! i actually just applied for graduation earlier today!,963934,925154,20.1325,late
GSL_G.3_main_1,37114,explore,whats up,382504,925154,20.139833333333332,late
GSL_G.3_main_1,37115,explore,those 2 def go hand in hand haha,13560,272262,20.1527,late
GSL_G.3_main_1,37116,explore,lollllll,176865,963934,20.186866666666667,late
GSL_G.3_main_1,37117,explore,im a 2nd yr so ive been thro lots of changes lol,13560,272262,20.3779,late
GSL_G.3_main_1,37118,explore,"god i am really not gonna be all that useful for this ""forming connections"" thing",259141,963934,20.39015,late
GSL_G.3_main_1,37119,explore,lolllll,176865,13560,20.41225,late
GSL_G.3_main_1,37120,explore,dang unlucky,119108,925154,20.43338333333333,late
GSL_G.3_main_1,37121,explore,"i will definitely miss it a lot, i love it here, but i suppose i'm ready to spread my wings",963934,925154,20.4404,late
GSL_G.3_main_1,37122,explore,What specific field of medicine are you wanting to go into?,869923,963934,20.4661,late
GSL_G.3_main_1,37123,explore,currently majoring in foreign affairs and then minoring in psyc,13560,272262,20.52975,late
GSL_G.3_main_1,37124,explore,havent made a friend on my own in like 2 years lol,259141,963934,20.674966666666666,late
GSL_G.3_main_1,37125,explore,I see hhhh,272262,13560,20.69215,late
GSL_G.3_main_1,37126,explore,I agree,925154,869923,20.714216666666665,late
GSL_G.3_main_1,37127,explore,"It's good, I've been sick all week but starting to feel better",869923,119108,20.750716666666666,late
GSL_G.3_main_1,37128,explore,that's fine,272262,13560,20.754933333333334,late
GSL_G.3_main_1,37129,explore,dermatology or immunology!,963934,869923,20.76255,late
GSL_G.3_main_1,37130,explore,i make a new playlist every month and so its so funny to see how much my taste switches back and forth,176865,13560,20.7962,late
GSL_G.3_main_1,37131,explore,no its insane you pre med ?,382504,921274,20.7987,late
GSL_G.3_main_1,37132,explore,i was fortunate enough to have all my classes canceled mon and tues,119108,925154,20.813766666666666,late
GSL_G.3_main_1,37133,explore,Also brutal week with midterms,869923,119108,20.85325,late
GSL_G.3_main_1,37134,explore,i just steal old friends' new friends,259141,963934,20.9263,late
GSL_G.3_main_1,37135,explore,omg me too,176865,925154,21.013633333333335,late
GSL_G.3_main_1,37136,explore,not mon tho,176865,925154,21.065566666666665,late
GSL_G.3_main_1,37137,explore,do you have any exams when we get back?,925154,869923,21.074983333333332,late
GSL_G.3_main_1,37138,explore,Everything is the best arrangement,272262,13560,21.083133333333333,late
GSL_G.3_main_1,37139,explore,thats harsh,176865,925154,21.106616666666667,late
GSL_G.3_main_1,37140,explore,that's ok thats what it's allllll about,963934,259141,21.148216666666666,late
GSL_G.3_main_1,37141,explore,like watching it when im older is kinda weird bc the characters i idealized kinda suck BUT its still a good show,13560,925154,21.148983333333334,late
GSL_G.3_main_1,37142,explore,i got two on tuesday,176865,925154,21.188866666666666,late
GSL_G.3_main_1,37143,explore,Nope all my exams were this week,869923,925154,21.2372,late
GSL_G.3_main_1,37144,explore,that's awful but glad ur feeling better,119108,869923,21.25205,late
GSL_G.3_main_1,37145,explore,I had 3,869923,925154,21.279116666666667,late
GSL_G.3_main_1,37146,explore,but in my opionion you seem very coo;,963934,259141,21.338716666666667,late
GSL_G.3_main_1,37147,explore,I'm pretty good! hbu?,925154,272262,21.36615,late
GSL_G.3_main_1,37148,explore,so sat and sun are all devoted to studying :((((,176865,925154,21.367216666666668,late
GSL_G.3_main_1,37149,explore,cool,963934,259141,21.379283333333333,late
GSL_G.3_main_1,37150,explore,sick plus midterms is the worst combination,119108,869923,21.4087,late
GSL_G.3_main_1,37151,explore,I do have an essay due when we get back though,869923,925154,21.413833333333333,late
GSL_G.3_main_1,37152,explore,ahh true true,13560,272262,21.478366666666666,late
GSL_G.3_main_1,37153,explore,hmmm,176865,382504,21.479216666666666,late
GSL_G.3_main_1,37154,explore,you seem cool too,259141,963934,21.509483333333332,late
GSL_G.3_main_1,37155,explore,But no exams until finals,869923,925154,21.51165,late
GSL_G.3_main_1,37156,explore,whtas ur fav thing about uva so far,13560,272262,21.573433333333334,late
GSL_G.3_main_1,37157,explore,dont need to wry:),272262,13560,21.5746,late
GSL_G.3_main_1,37158,explore,do you like wes anderson films too?,382504,963934,21.5821,late
GSL_G.3_main_1,37159,explore,maybe 27 dresses?,176865,382504,21.593533333333333,late
GSL_G.3_main_1,37160,explore,thank you!!,963934,259141,21.624433333333332,late
GSL_G.3_main_1,37161,explore,yep,921274,869923,21.684433333333335,late
GSL_G.3_main_1,37162,explore,exactly life will work itself out,13560,272262,21.707516666666667,late
GSL_G.3_main_1,37163,explore,i definitely need to do that,921274,869923,21.761733333333332,late
GSL_G.3_main_1,37164,explore,thank you!!!,963934,119108,21.775,late
GSL_G.3_main_1,37165,explore,good thing i will never take science classes,119108,176865,21.820933333333333,late
GSL_G.3_main_1,37166,explore,yep,921274,382504,21.867116666666668,late
GSL_G.3_main_1,37167,explore,isnt it weird to think about how none of the people here likely would have ever spoken to each other outside of this?,259141,963934,21.878833333333333,late
GSL_G.3_main_1,37168,explore,you?,921274,382504,21.93285,late
GSL_G.3_main_1,37169,explore,That's really nice,925154,869923,21.981466666666666,late
GSL_G.3_main_1,37170,explore,or how to lose a guy in 10 days,176865,382504,21.99395,late
GSL_G.3_main_1,37171,explore,Haha yeah I'm not the biggest fan of cville,869923,382504,22.0686,late
GSL_G.3_main_1,37172,explore,i don't feel very athletic most days lmao,963934,119108,22.091683333333332,late
GSL_G.3_main_1,37173,explore,ahh so ur a playlister very fun,13560,176865,22.106866666666665,late
GSL_G.3_main_1,37174,explore,yeah definitely,921274,13560,22.11916666666667,late
GSL_G.3_main_1,37175,explore,maybe firends,272262,13560,22.17345,late
GSL_G.3_main_1,37176,explore,"Love UVA, but cville can be boring",869923,382504,22.19385,late
GSL_G.3_main_1,37177,explore,the one I went to wasn't super huge so it was cool,921274,13560,22.254833333333334,late
GSL_G.3_main_1,37178,explore,That's a whole lot of exams this past week though,925154,869923,22.262133333333335,late
GSL_G.3_main_1,37179,explore,And kinda dangerous,869923,382504,22.281483333333334,late
GSL_G.3_main_1,37180,explore,i want it to snow!!,963934,176865,22.36695,late
GSL_G.3_main_1,37181,explore,ahhh shoot whats your family doing for thanksgiving,382504,259141,22.416783333333335,late
GSL_G.3_main_1,37182,explore,lolllll,176865,119108,22.436016666666667,late
GSL_G.3_main_1,37183,explore,Yeah this past week was brutal,869923,925154,22.447733333333332,late
GSL_G.3_main_1,37184,explore,"i genuinely do the same thing, whenever im in the mood for a new type of music i instantly start making a new one",13560,176865,22.488183333333332,late
GSL_G.3_main_1,37185,explore,Plus I was sick all week,869923,925154,22.508966666666666,late
GSL_G.3_main_1,37186,explore,yes it is very weird,963934,259141,22.528383333333334,late
GSL_G.3_main_1,37187,explore,Still kinda am,869923,925154,22.571116666666665,late
GSL_G.3_main_1,37188,explore,you an art major?,176865,119108,22.578516666666665,late
GSL_G.3_main_1,37189,explore,have u checked out ur daylist yet?,13560,176865,22.59905,late
GSL_G.3_main_1,37190,explore,me toooo,176865,963934,22.68285,late
GSL_G.3_main_1,37191,explore,i dont really like to study lol,272262,13560,22.6866,late
GSL_G.3_main_1,37192,explore,and how we still don't even know each other now,963934,259141,22.7122,late
GSL_G.3_main_1,37193,explore,we usually just stay home and have a dinner that we spend all day making,259141,382504,22.724883333333334,late
GSL_G.3_main_1,37194,explore,i dont like the cold,176865,963934,22.735483333333335,late
GSL_G.3_main_1,37195,explore,Wow that's super cool,869923,963934,22.746116666666666,late
GSL_G.3_main_1,37196,explore,but,176865,963934,22.75305,late
GSL_G.3_main_1,37197,explore,nothing all that special,259141,382504,22.768633333333334,late
GSL_G.3_main_1,37198,explore,do you have any secrets?,963934,259141,22.791883333333335,late
GSL_G.3_main_1,37199,explore,it is did you hear about that attempted kidnapping,382504,869923,22.80725,late
GSL_G.3_main_1,37200,explore,my whole extended family lives like 8+ hours away,259141,382504,22.873433333333335,late
GSL_G.3_main_1,37201,explore,hhhhh,272262,13560,22.900683333333333,late
GSL_G.3_main_1,37202,explore,thank you!,963934,869923,22.903216666666665,late
GSL_G.3_main_1,37203,explore,something like that yeah,119108,176865,22.922183333333333,late
GSL_G.3_main_1,37204,explore,the whole idea of walking outside in it all bundled up,176865,963934,22.932916666666667,late
GSL_G.3_main_1,37205,explore,how about you?,259141,382504,22.940666666666665,late
GSL_G.3_main_1,37206,explore,I wanted to do medicine up until I took AP chem in high school,869923,963934,22.9454,late
GSL_G.3_main_1,37207,explore,woah wait thats amazing,13560,921274,22.9844,late
GSL_G.3_main_1,37208,explore,omg no,176865,13560,23.010766666666665,late
GSL_G.3_main_1,37209,explore,YES,963934,176865,23.0373,late
GSL_G.3_main_1,37210,explore,let me check,176865,13560,23.051916666666667,late
GSL_G.3_main_1,37211,explore,hm secrets,259141,963934,23.10395,late
GSL_G.3_main_1,37212,explore,BIG AHH COAT,963934,176865,23.119416666666666,late
GSL_G.3_main_1,37213,explore,Ha we all do,869923,921274,23.17405,late
GSL_G.3_main_1,37214,explore,have u been to any other concerts this year?,13560,921274,23.177266666666668,late
GSL_G.3_main_1,37215,explore,i think so,272262,119108,23.1852,late
GSL_G.3_main_1,37216,explore,rly?,119108,963934,23.189733333333333,late
GSL_G.3_main_1,37217,explore,Yeah same :( I wish I could actually relax but nope,925154,176865,23.290016666666666,late
GSL_G.3_main_1,37218,explore,i try very hard to not generally so none of the top of my head,259141,963934,23.303566666666665,late
GSL_G.3_main_1,37219,explore,d1 athlete tho,119108,963934,23.3051,late
GSL_G.3_main_1,37220,explore,that is so fair,963934,869923,23.30538333333333,late
GSL_G.3_main_1,37221,explore,mostly because im kind of the worst ever at lying,259141,963934,23.438483333333334,late
GSL_G.3_main_1,37222,explore,ooh,176865,13560,23.45381666666667,late
GSL_G.3_main_1,37223,explore,"mine is ""twang folksy friday""",13560,176865,23.464233333333333,late
GSL_G.3_main_1,37224,explore,organic chemistry hwere really got me but i made it through,963934,869923,23.482733333333332,late
GSL_G.3_main_1,37225,explore,"Yeah it was awful, like literally any other week would be fine to get sick",869923,119108,23.57745,late
GSL_G.3_main_1,37226,explore,that's crazy talent and dedication righ tthere,119108,963934,23.65898333333333,late
GSL_G.3_main_1,37227,explore,honestly same,13560,272262,23.66555,late
GSL_G.3_main_1,37228,explore,aww :( at least you made it through!,925154,869923,23.675533333333334,late
GSL_G.3_main_1,37229,explore,i am also a horrrrrrible liar,963934,259141,23.682083333333335,late
GSL_G.3_main_1,37230,explore,yeah same when you become a doctor what specialty would you want to go into and why,382504,921274,23.745633333333334,late
GSL_G.3_main_1,37231,explore,But anyways I got through it and I think I did good on my exams,869923,119108,23.763733333333334,late
GSL_G.3_main_1,37232,explore,intense rhythm friday afternoon,176865,13560,23.766683333333333,late
GSL_G.3_main_1,37233,explore,YES,963934,382504,23.76931666666667,late
GSL_G.3_main_1,37234,explore,best part abt college is def not the work,13560,272262,23.833783333333333,late
GSL_G.3_main_1,37235,explore,royal tenenbaums,963934,382504,23.84135,late
GSL_G.3_main_1,37236,explore,ohhhhh,176865,13560,23.870266666666666,late
GSL_G.3_main_1,37237,explore,moonrise kingdom,963934,382504,23.916066666666666,late
GSL_G.3_main_1,37238,explore,bad bunny is in my list,176865,13560,23.954883333333335,late
GSL_G.3_main_1,37239,explore,so good,963934,382504,23.956866666666667,late
GSL_G.3_main_1,37240,explore,makes sense,176865,13560,23.987933333333334,late
GSL_G.3_main_1,37241,explore,That's great,869923,963934,24.00561666666667,late
GSL_G.3_main_1,37242,explore,hbu?,176865,13560,24.025483333333334,late
GSL_G.3_main_1,37243,explore,i think most secrets i have are other people's secrets that im not supposed to have lol,259141,963934,24.106316666666668,late
GSL_G.3_main_1,37244,explore,"Yes! I went a little crazy this year LOL. I've seen Noah Kahan, Declan McKenna, Billy Joel, Stevie Nicks and I just saw Laufey",921274,13560,24.111316666666667,late
GSL_G.3_main_1,37245,explore,MOONRISEEEE,382504,963934,24.113116666666667,late
GSL_G.3_main_1,37246,explore,My roomate is taking orgo rn,869923,963934,24.138,late
GSL_G.3_main_1,37247,explore,That's so nice,925154,119108,24.1431,late
GSL_G.3_main_1,37248,explore,people tell me things,259141,963934,24.147283333333334,late
GSL_G.3_main_1,37249,explore,thanl you!!,963934,869923,24.177483333333335,late
GSL_G.3_main_1,37250,explore,"""intense"" thats a good word for it",13560,176865,24.1997,late
GSL_G.3_main_1,37251,explore,FOLKSY FRIDAY IS SO SILLY,176865,13560,24.234733333333335,late
GSL_G.3_main_1,37252,explore,Do you have a long drive?,925154,119108,24.251683333333332,late
GSL_G.3_main_1,37253,explore,lollllll,176865,119108,24.32535,late
GSL_G.3_main_1,37254,explore,oh man tell them good luclk and remind them that they are smart and capable lol,963934,869923,24.385533333333335,late
GSL_G.3_main_1,37255,explore,I think psychiatry,921274,382504,24.389283333333335,late
GSL_G.3_main_1,37256,explore,thats wonderful,119108,869923,24.420483333333333,late
GSL_G.3_main_1,37257,explore,lLIKE WHAT DOES THIS ENTAIL,13560,176865,24.425283333333333,late
GSL_G.3_main_1,37258,explore,"Yep, was difficult for sure tho but glad it's over",869923,925154,24.4749,late
GSL_G.3_main_1,37259,explore,do you have spotify?,176865,119108,24.479066666666668,late
GSL_G.3_main_1,37260,explore,have you checked your daylist yet,176865,119108,24.594416666666667,late
GSL_G.3_main_1,37261,explore,i lost a lot of faith in myself in that class,963934,869923,24.608283333333333,late
GSL_G.3_main_1,37262,explore,LOLL true,925154,13560,24.701283333333333,late
GSL_G.3_main_1,37263,explore,Sick with midterms is a brutal combo,869923,925154,24.704066666666666,late
GSL_G.3_main_1,37264,explore,me too,963934,259141,24.729383333333335,late
GSL_G.3_main_1,37265,explore,"its got like drug cabin, shakey graves, fruit bats",13560,176865,24.806733333333334,late
